DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
08/21/2018,13,4,HB_BUSAVG,SH,33.62,N
08/21/2018,13,3,HB_BUSAVG,SH,32.85,N
08/21/2018,13,2,HB_BUSAVG,SH,31.7,N
08/21/2018,13,1,HB_BUSAVG,SH,31.74,N
08/21/2018,12,4,HB_BUSAVG,SH,32.3,N
08/21/2018,12,3,HB_BUSAVG,SH,31.37,N
08/21/2018,12,2,HB_BUSAVG,SH,30.82,N
08/21/2018,12,1,HB_BUSAVG,SH,29.86,N
08/21/2018,11,4,HB_BUSAVG,SH,30.24,N
08/21/2018,11,3,HB_BUSAVG,SH,29.46,N
08/21/2018,11,2,HB_BUSAVG,SH,27.02,N
08/21/2018,11,1,HB_BUSAVG,SH,25.51,N
08/21/2018,10,4,HB_BUSAVG,SH,24.53,N
08/21/2018,10,3,HB_BUSAVG,SH,24.99,N
08/21/2018,10,2,HB_BUSAVG,SH,24.79,N
08/21/2018,10,1,HB_BUSAVG,SH,22.6,N
08/21/2018,9,4,HB_BUSAVG,SH,22.04,N
08/21/2018,9,3,HB_BUSAVG,SH,21.75,N
08/21/2018,9,2,HB_BUSAVG,SH,21.16,N
08/21/2018,9,1,HB_BUSAVG,SH,20.89,N
08/21/2018,8,4,HB_BUSAVG,SH,20.78,N
08/21/2018,8,3,HB_BUSAVG,SH,20.61,N
08/21/2018,8,2,HB_BUSAVG,SH,20.73,N
08/21/2018,8,1,HB_BUSAVG,SH,20.82,N
08/21/2018,7,4,HB_BUSAVG,SH,20.95,N
08/21/2018,7,3,HB_BUSAVG,SH,20.9,N
08/21/2018,7,2,HB_BUSAVG,SH,20.78,N
08/21/2018,7,1,HB_BUSAVG,SH,20.13,N
08/21/2018,6,4,HB_BUSAVG,SH,19.72,N
08/21/2018,6,3,HB_BUSAVG,SH,19.45,N
08/21/2018,6,2,HB_BUSAVG,SH,19.33,N
08/21/2018,6,1,HB_BUSAVG,SH,19.03,N
08/21/2018,5,4,HB_BUSAVG,SH,18.83,N
08/21/2018,5,3,HB_BUSAVG,SH,18.79,N
08/21/2018,5,2,HB_BUSAVG,SH,18.74,N
08/21/2018,5,1,HB_BUSAVG,SH,18.7,N
08/21/2018,4,4,HB_BUSAVG,SH,18.71,N
08/21/2018,4,3,HB_BUSAVG,SH,18.74,N
08/21/2018,4,2,HB_BUSAVG,SH,18.79,N
08/21/2018,4,1,HB_BUSAVG,SH,18.81,N
08/21/2018,3,4,HB_BUSAVG,SH,18.83,N
08/21/2018,3,3,HB_BUSAVG,SH,18.85,N
08/21/2018,3,2,HB_BUSAVG,SH,19.09,N
08/21/2018,3,1,HB_BUSAVG,SH,19.57,N
08/21/2018,2,4,HB_BUSAVG,SH,19.64,N
08/21/2018,2,3,HB_BUSAVG,SH,19.79,N
08/21/2018,2,2,HB_BUSAVG,SH,19.95,N
08/21/2018,2,1,HB_BUSAVG,SH,20.43,N
08/21/2018,1,4,HB_BUSAVG,SH,20.66,N
08/21/2018,1,3,HB_BUSAVG,SH,20.93,N
08/21/2018,1,2,HB_BUSAVG,SH,21.23,N
08/21/2018,1,1,HB_BUSAVG,SH,21.38,N
08/20/2018,24,4,HB_BUSAVG,SH,20.8,N
08/20/2018,24,3,HB_BUSAVG,SH,21.59,N
08/20/2018,24,2,HB_BUSAVG,SH,22.28,N
08/20/2018,24,1,HB_BUSAVG,SH,23.16,N
08/20/2018,23,4,HB_BUSAVG,SH,24.25,N
08/20/2018,23,3,HB_BUSAVG,SH,26.57,N
08/20/2018,23,2,HB_BUSAVG,SH,28.39,N
08/20/2018,23,1,HB_BUSAVG,SH,28.48,N
08/20/2018,22,4,HB_BUSAVG,SH,29.39,N
08/20/2018,22,3,HB_BUSAVG,SH,29.14,N
08/20/2018,22,2,HB_BUSAVG,SH,31.62,N
08/20/2018,22,1,HB_BUSAVG,SH,34.07,N
08/20/2018,21,4,HB_BUSAVG,SH,37.23,N
08/20/2018,21,3,HB_BUSAVG,SH,44.4,N
08/20/2018,21,2,HB_BUSAVG,SH,47.94,N
08/20/2018,21,1,HB_BUSAVG,SH,40.21,N
08/20/2018,20,4,HB_BUSAVG,SH,35.01,N
08/20/2018,20,3,HB_BUSAVG,SH,35.79,N
08/20/2018,20,2,HB_BUSAVG,SH,39.87,N
08/20/2018,20,1,HB_BUSAVG,SH,41.73,N
08/20/2018,19,4,HB_BUSAVG,SH,40.18,N
08/20/2018,19,3,HB_BUSAVG,SH,40.2,N
08/20/2018,19,2,HB_BUSAVG,SH,42.07,N
08/20/2018,19,1,HB_BUSAVG,SH,38.81,N
08/20/2018,18,4,HB_BUSAVG,SH,44.89,N
08/20/2018,18,3,HB_BUSAVG,SH,44.68,N
08/20/2018,18,2,HB_BUSAVG,SH,52.28,N
08/20/2018,18,1,HB_BUSAVG,SH,50.07,N
08/20/2018,17,4,HB_BUSAVG,SH,62.08,N
08/20/2018,17,3,HB_BUSAVG,SH,53.69,N
08/20/2018,17,2,HB_BUSAVG,SH,64.14,N
08/20/2018,17,1,HB_BUSAVG,SH,60.46,N
08/20/2018,16,4,HB_BUSAVG,SH,67.87,N
08/20/2018,16,3,HB_BUSAVG,SH,52.41,N
08/20/2018,16,2,HB_BUSAVG,SH,66.35,N
08/20/2018,16,1,HB_BUSAVG,SH,66.1,N
08/20/2018,15,4,HB_BUSAVG,SH,64.34,N
08/20/2018,15,3,HB_BUSAVG,SH,59.89,N
08/20/2018,15,2,HB_BUSAVG,SH,55.0,N
08/20/2018,15,1,HB_BUSAVG,SH,51.52,N
08/20/2018,14,4,HB_BUSAVG,SH,49.78,N
08/20/2018,14,3,HB_BUSAVG,SH,42.79,N
08/20/2018,14,2,HB_BUSAVG,SH,41.82,N
08/20/2018,14,1,HB_BUSAVG,SH,38.69,N
08/20/2018,13,4,HB_BUSAVG,SH,40.97,N
08/20/2018,13,3,HB_BUSAVG,SH,33.9,N
08/20/2018,13,2,HB_BUSAVG,SH,32.71,N
08/20/2018,13,1,HB_BUSAVG,SH,31.43,N
08/20/2018,12,4,HB_BUSAVG,SH,38.39,N
08/20/2018,12,3,HB_BUSAVG,SH,33.24,N
08/20/2018,12,2,HB_BUSAVG,SH,32.66,N
08/20/2018,12,1,HB_BUSAVG,SH,30.62,N
08/20/2018,11,4,HB_BUSAVG,SH,28.0,N
08/20/2018,11,3,HB_BUSAVG,SH,26.55,N
08/20/2018,11,2,HB_BUSAVG,SH,24.7,N
08/20/2018,11,1,HB_BUSAVG,SH,21.83,N
08/20/2018,10,4,HB_BUSAVG,SH,21.09,N
08/20/2018,10,3,HB_BUSAVG,SH,20.71,N
08/20/2018,10,2,HB_BUSAVG,SH,20.37,N
08/20/2018,10,1,HB_BUSAVG,SH,20.4,N
08/20/2018,9,4,HB_BUSAVG,SH,20.72,N
08/20/2018,9,3,HB_BUSAVG,SH,21.04,N
08/20/2018,9,2,HB_BUSAVG,SH,21.55,N
08/20/2018,9,1,HB_BUSAVG,SH,20.79,N
08/20/2018,8,4,HB_BUSAVG,SH,20.08,N
08/20/2018,8,3,HB_BUSAVG,SH,20.15,N
08/20/2018,8,2,HB_BUSAVG,SH,20.4,N
08/20/2018,8,1,HB_BUSAVG,SH,20.56,N
08/20/2018,7,4,HB_BUSAVG,SH,20.79,N
08/20/2018,7,3,HB_BUSAVG,SH,20.87,N
08/20/2018,7,2,HB_BUSAVG,SH,20.37,N
08/20/2018,7,1,HB_BUSAVG,SH,19.79,N
08/20/2018,6,4,HB_BUSAVG,SH,19.6,N
08/20/2018,6,3,HB_BUSAVG,SH,19.32,N
08/20/2018,6,2,HB_BUSAVG,SH,19.42,N
08/20/2018,6,1,HB_BUSAVG,SH,19.2,N
08/20/2018,5,4,HB_BUSAVG,SH,19.05,N
08/20/2018,5,3,HB_BUSAVG,SH,19.02,N
08/20/2018,5,2,HB_BUSAVG,SH,19.02,N
08/20/2018,5,1,HB_BUSAVG,SH,18.94,N
08/20/2018,4,4,HB_BUSAVG,SH,18.95,N
08/20/2018,4,3,HB_BUSAVG,SH,18.97,N
08/20/2018,4,2,HB_BUSAVG,SH,19.12,N
08/20/2018,4,1,HB_BUSAVG,SH,19.16,N
08/20/2018,3,4,HB_BUSAVG,SH,19.33,N
08/20/2018,3,3,HB_BUSAVG,SH,19.65,N
08/20/2018,3,2,HB_BUSAVG,SH,19.92,N
08/20/2018,3,1,HB_BUSAVG,SH,20.25,N
08/20/2018,2,4,HB_BUSAVG,SH,20.08,N
08/20/2018,2,3,HB_BUSAVG,SH,20.38,N
08/20/2018,2,2,HB_BUSAVG,SH,20.68,N
08/20/2018,2,1,HB_BUSAVG,SH,21.04,N
08/20/2018,1,4,HB_BUSAVG,SH,21.12,N
08/20/2018,1,3,HB_BUSAVG,SH,21.97,N
08/20/2018,1,2,HB_BUSAVG,SH,23.53,N
08/20/2018,1,1,HB_BUSAVG,SH,23.07,N
08/19/2018,24,4,HB_BUSAVG,SH,21.97,N
08/19/2018,24,3,HB_BUSAVG,SH,23.0,N
08/19/2018,24,2,HB_BUSAVG,SH,25.06,N
08/19/2018,24,1,HB_BUSAVG,SH,24.59,N
08/19/2018,23,4,HB_BUSAVG,SH,26.09,N
08/19/2018,23,3,HB_BUSAVG,SH,28.37,N
08/19/2018,23,2,HB_BUSAVG,SH,30.55,N
08/19/2018,23,1,HB_BUSAVG,SH,30.84,N
08/19/2018,22,4,HB_BUSAVG,SH,29.41,N
08/19/2018,22,3,HB_BUSAVG,SH,31.54,N
08/19/2018,22,2,HB_BUSAVG,SH,32.99,N
08/19/2018,22,1,HB_BUSAVG,SH,33.07,N
08/19/2018,21,4,HB_BUSAVG,SH,33.11,N
08/19/2018,21,3,HB_BUSAVG,SH,35.09,N
08/19/2018,21,2,HB_BUSAVG,SH,37.1,N
08/19/2018,21,1,HB_BUSAVG,SH,34.36,N
08/19/2018,20,4,HB_BUSAVG,SH,33.26,N
08/19/2018,20,3,HB_BUSAVG,SH,34.41,N
08/19/2018,20,2,HB_BUSAVG,SH,38.87,N
08/19/2018,20,1,HB_BUSAVG,SH,46.08,N
08/19/2018,19,4,HB_BUSAVG,SH,54.39,N
08/19/2018,19,3,HB_BUSAVG,SH,63.64,N
08/19/2018,19,2,HB_BUSAVG,SH,90.7,N
08/19/2018,19,1,HB_BUSAVG,SH,444.82,N
08/19/2018,18,4,HB_BUSAVG,SH,131.78,N
08/19/2018,18,3,HB_BUSAVG,SH,144.54,N
08/19/2018,18,2,HB_BUSAVG,SH,140.92,N
08/19/2018,18,1,HB_BUSAVG,SH,144.21,N
08/19/2018,17,4,HB_BUSAVG,SH,177.01,N
08/19/2018,17,3,HB_BUSAVG,SH,224.48,N
08/19/2018,17,2,HB_BUSAVG,SH,588.03,N
08/19/2018,17,1,HB_BUSAVG,SH,256.4,N
08/19/2018,16,4,HB_BUSAVG,SH,155.32,N
08/19/2018,16,3,HB_BUSAVG,SH,302.97,N
08/19/2018,16,2,HB_BUSAVG,SH,139.73,N
08/19/2018,16,1,HB_BUSAVG,SH,127.15,N
08/19/2018,15,4,HB_BUSAVG,SH,145.47,N
08/19/2018,15,3,HB_BUSAVG,SH,103.52,N
08/19/2018,15,2,HB_BUSAVG,SH,52.58,N
08/19/2018,15,1,HB_BUSAVG,SH,59.01,N
08/19/2018,14,4,HB_BUSAVG,SH,80.05,N
08/19/2018,14,3,HB_BUSAVG,SH,62.95,N
08/19/2018,14,2,HB_BUSAVG,SH,42.12,N
08/19/2018,14,1,HB_BUSAVG,SH,37.94,N
08/19/2018,13,4,HB_BUSAVG,SH,36.13,N
08/19/2018,13,3,HB_BUSAVG,SH,34.14,N
08/19/2018,13,2,HB_BUSAVG,SH,32.26,N
08/19/2018,13,1,HB_BUSAVG,SH,31.23,N
08/19/2018,12,4,HB_BUSAVG,SH,31.5,N
08/19/2018,12,3,HB_BUSAVG,SH,30.2,N
08/19/2018,12,2,HB_BUSAVG,SH,28.13,N
08/19/2018,12,1,HB_BUSAVG,SH,27.53,N
08/19/2018,11,4,HB_BUSAVG,SH,25.7,N
08/19/2018,11,3,HB_BUSAVG,SH,25.24,N
08/19/2018,11,2,HB_BUSAVG,SH,23.82,N
08/19/2018,11,1,HB_BUSAVG,SH,21.52,N
08/19/2018,10,4,HB_BUSAVG,SH,20.81,N
08/19/2018,10,3,HB_BUSAVG,SH,21.22,N
08/19/2018,10,2,HB_BUSAVG,SH,21.16,N
08/19/2018,10,1,HB_BUSAVG,SH,20.25,N
08/19/2018,9,4,HB_BUSAVG,SH,19.81,N
08/19/2018,9,3,HB_BUSAVG,SH,19.5,N
08/19/2018,9,2,HB_BUSAVG,SH,19.56,N
08/19/2018,9,1,HB_BUSAVG,SH,19.4,N
08/19/2018,8,4,HB_BUSAVG,SH,19.46,N
08/19/2018,8,3,HB_BUSAVG,SH,19.11,N
08/19/2018,8,2,HB_BUSAVG,SH,18.99,N
08/19/2018,8,1,HB_BUSAVG,SH,19.06,N
08/19/2018,7,4,HB_BUSAVG,SH,19.4,N
08/19/2018,7,3,HB_BUSAVG,SH,19.38,N
08/19/2018,7,2,HB_BUSAVG,SH,19.25,N
08/19/2018,7,1,HB_BUSAVG,SH,19.15,N
08/19/2018,6,4,HB_BUSAVG,SH,18.91,N
08/19/2018,6,3,HB_BUSAVG,SH,18.93,N
