Date,SettlementPointPrice
2018-08-27 16:00:00,28.18
2018-08-27 16:15:00,35.72
2018-08-27 16:30:00,35.62
2018-08-27 16:45:00,35.87
2018-08-27 17:00:00,34.83
2018-08-27 17:15:00,27.41
2018-08-27 17:30:00,25.67
2018-08-27 17:45:00,20.93
2018-08-27 18:00:00,21.83
2018-08-27 18:15:00,26.99
2018-08-27 18:30:00,27.84
2018-08-27 18:45:00,28.08
2018-08-27 19:00:00,27.53
2018-08-27 19:15:00,27.22
2018-08-27 19:30:00,27.1
2018-08-27 19:45:00,27.59
2018-08-27 20:00:00,27.32
2018-08-27 20:15:00,29.08
2018-08-27 20:30:00,26.9
2018-08-27 20:45:00,22.65
2018-08-27 21:00:00,15.83
2018-08-27 21:15:00,23.47
2018-08-27 21:30:00,21.26
2018-08-27 21:45:00,22.49
2018-08-27 22:00:00,24.67
2018-08-27 22:15:00,25.04
2018-08-27 22:30:00,26.51
2018-08-27 22:45:00,25.98
2018-08-27 23:00:00,24.06
2018-08-27 23:15:00,24.98
2018-08-27 23:30:00,22.92
2018-08-27 23:45:00,19.48
2018-08-28 00:00:00,18.64
2018-08-28 00:15:00,17.74
2018-08-28 00:30:00,15.63
2018-08-28 00:45:00,15.33
2018-08-28 01:00:00,14.91
2018-08-28 01:15:00,14.6
2018-08-28 01:30:00,14.6
2018-08-28 01:45:00,14.44
2018-08-28 02:00:00,13.99
2018-08-28 02:15:00,13.79
2018-08-28 02:30:00,13.69
2018-08-28 02:45:00,12.63
2018-08-28 03:00:00,13.31
2018-08-28 03:15:00,13.35
2018-08-28 03:30:00,12.79
2018-08-28 03:45:00,12.88
2018-08-28 04:00:00,12.98
2018-08-28 04:15:00,13.52
2018-08-28 04:30:00,13.88
2018-08-28 04:45:00,14.07
2018-08-28 05:00:00,14.25
2018-08-28 05:15:00,14.64
2018-08-28 05:30:00,15.02
2018-08-28 05:45:00,15.28
2018-08-28 06:00:00,15.45
2018-08-28 06:15:00,15.51
2018-08-28 06:30:00,16.16
2018-08-28 06:45:00,16.88
2018-08-28 07:00:00,16.01
2018-08-28 07:15:00,15.61
2018-08-28 07:30:00,15.47
2018-08-28 07:45:00,16.86
