Date,SettlementPointPrice
2018-08-26 17:15:00,33.85
2018-08-26 17:30:00,33.64
2018-08-26 17:45:00,33.07
2018-08-26 18:00:00,32.87
2018-08-26 18:15:00,32.28
2018-08-26 18:30:00,31.42
2018-08-26 18:45:00,30.77
2018-08-26 19:00:00,30.35
2018-08-26 19:15:00,30.48
2018-08-26 19:30:00,30.28
2018-08-26 19:45:00,29.89
2018-08-26 20:00:00,29.83
2018-08-26 20:15:00,30.15
2018-08-26 20:30:00,30.59
2018-08-26 20:45:00,29.55
2018-08-26 21:00:00,26.97
2018-08-26 21:15:00,23.72
2018-08-26 21:30:00,21.14
2018-08-26 21:45:00,20.18
2018-08-26 22:00:00,19.83
2018-08-26 22:15:00,19.98
2018-08-26 22:30:00,19.85
2018-08-26 22:45:00,19.5
2018-08-26 23:00:00,19.1
2018-08-26 23:15:00,18.93
2018-08-26 23:30:00,18.89
2018-08-26 23:45:00,18.18
2018-08-27 00:00:00,17.18
2018-08-27 00:15:00,18.44
2018-08-27 00:30:00,17.05
2018-08-27 00:45:00,16.58
2018-08-27 01:00:00,16.26
2018-08-27 01:15:00,16.29
2018-08-27 01:30:00,16.13
2018-08-27 01:45:00,16.18
2018-08-27 02:00:00,16.11
2018-08-27 02:15:00,16.79
2018-08-27 02:30:00,16.74
2018-08-27 02:45:00,15.55
2018-08-27 03:00:00,15.2
2018-08-27 03:15:00,14.41
2018-08-27 03:30:00,14.41
2018-08-27 03:45:00,14.27
2018-08-27 04:00:00,14.88
2018-08-27 04:15:00,14.96
2018-08-27 04:30:00,14.97
2018-08-27 04:45:00,15.3
2018-08-27 05:00:00,15.23
2018-08-27 05:15:00,15.8
2018-08-27 05:30:00,16.62
2018-08-27 05:45:00,17.05
2018-08-27 06:00:00,17.79
2018-08-27 06:15:00,18.16
2018-08-27 06:30:00,18.58
2018-08-27 06:45:00,18.73
2018-08-27 07:00:00,18.61
2018-08-27 07:15:00,18.39
2018-08-27 07:30:00,18.3
2018-08-27 07:45:00,18.34
2018-08-27 08:00:00,18.34
2018-08-27 08:15:00,18.17
2018-08-27 08:30:00,18.31
2018-08-27 08:45:00,18.37
2018-08-27 09:00:00,18.18
2018-08-27 09:15:00,18.33
2018-08-27 09:30:00,17.99
2018-08-27 09:45:00,17.72
2018-08-27 10:00:00,18.33
2018-08-27 10:15:00,17.83
2018-08-27 10:30:00,18.47
2018-08-27 10:45:00,18.05
2018-08-27 11:00:00,16.16
2018-08-27 11:15:00,16.55
2018-08-27 11:30:00,18.78
2018-08-27 11:45:00,20.53
2018-08-27 12:00:00,23.22
2018-08-27 12:15:00,24.52
2018-08-27 12:30:00,27.15
2018-08-27 12:45:00,28.51
2018-08-27 13:00:00,28.73
2018-08-27 13:15:00,28.46
2018-08-27 13:30:00,28.78
2018-08-27 13:45:00,30.02
2018-08-27 14:00:00,30.83
2018-08-27 14:15:00,31.81
2018-08-27 14:30:00,31.66
2018-08-27 14:45:00,33.33
2018-08-27 15:00:00,34.5
2018-08-27 15:15:00,38.02
2018-08-27 15:30:00,55.88
2018-08-27 15:45:00,72.16
2018-08-27 16:00:00,38.77
2018-08-27 16:15:00,41.95
2018-08-27 16:30:00,41.36
2018-08-27 16:45:00,43.25
2018-08-27 17:00:00,41.96
2018-08-27 17:15:00,34.17
2018-08-27 17:30:00,31.8
2018-08-27 17:45:00,31.12
2018-08-27 18:00:00,31.2
2018-08-27 18:15:00,30.73
2018-08-27 18:30:00,30.23
2018-08-27 18:45:00,30.25
2018-08-27 19:00:00,29.67
2018-08-27 19:15:00,29.14
2018-08-27 19:30:00,28.55
2018-08-27 19:45:00,28.84
2018-08-27 20:00:00,28.36
2018-08-27 20:15:00,29.03
2018-08-27 20:30:00,28.03
2018-08-27 20:45:00,27.0
2018-08-27 21:00:00,24.08
2018-08-27 21:15:00,25.27
2018-08-27 21:30:00,23.33
2018-08-27 21:45:00,21.58
2018-08-27 22:00:00,21.66
2018-08-27 22:15:00,21.78
2018-08-27 22:30:00,22.91
2018-08-27 22:45:00,22.3
2018-08-27 23:00:00,20.79
2018-08-27 23:15:00,21.01
2018-08-27 23:30:00,20.37
2018-08-27 23:45:00,19.44
