Date,SettlementPointPrice
2018-08-28 17:45:00,33.15
2018-08-28 18:00:00,31.93
2018-08-28 18:15:00,33.21
2018-08-28 18:30:00,33.92
2018-08-28 18:45:00,32.5
2018-08-28 19:00:00,32.11
2018-08-28 19:15:00,29.32
2018-08-28 19:30:00,29.89
2018-08-28 19:45:00,30.65
2018-08-28 20:00:00,30.31
2018-08-28 20:15:00,29.46
2018-08-28 20:30:00,27.77
2018-08-28 20:45:00,22.34
2018-08-28 21:00:00,12.23
2018-08-28 21:15:00,9.06
2018-08-28 21:30:00,6.96
2018-08-28 21:45:00,3.15
2018-08-28 22:00:00,1.28
2018-08-28 22:15:00,11.74
2018-08-28 22:30:00,18.01
2018-08-28 22:45:00,17.88
2018-08-28 23:00:00,17.97
2018-08-28 23:15:00,19.26
2018-08-28 23:30:00,18.2
2018-08-28 23:45:00,17.56
2018-08-29 00:00:00,17.53
2018-08-29 00:15:00,20.24
2018-08-29 00:30:00,17.58
2018-08-29 00:45:00,17.47
2018-08-29 01:00:00,17.3
2018-08-29 01:15:00,17.19
2018-08-29 01:30:00,17.05
2018-08-29 01:45:00,16.81
2018-08-29 02:00:00,16.59
2018-08-29 02:15:00,16.68
2018-08-29 02:30:00,16.68
2018-08-29 02:45:00,16.58
2018-08-29 03:00:00,16.56
2018-08-29 03:15:00,16.57
2018-08-29 03:30:00,16.43
2018-08-29 03:45:00,16.38
2018-08-29 04:00:00,16.43
2018-08-29 04:15:00,16.47
2018-08-29 04:30:00,16.55
2018-08-29 04:45:00,16.64
2018-08-29 05:00:00,16.78
2018-08-29 05:15:00,17.01
2018-08-29 05:30:00,17.28
2018-08-29 05:45:00,18.24
2018-08-29 06:00:00,17.19
2018-08-29 06:15:00,17.61
2018-08-29 06:30:00,17.49
2018-08-29 06:45:00,16.73
2018-08-29 07:00:00,16.74
2018-08-29 07:15:00,17.68
2018-08-29 07:30:00,17.51
2018-08-29 07:45:00,16.58
2018-08-29 08:00:00,18.48
2018-08-29 08:15:00,18.76
2018-08-29 08:30:00,21.56
2018-08-29 08:45:00,22.25
2018-08-29 09:00:00,19.28
2018-08-29 09:15:00,19.12
2018-08-29 09:30:00,19.84
2018-08-29 09:45:00,20.27
2018-08-29 10:00:00,21.41
2018-08-29 10:15:00,25.94
2018-08-29 10:30:00,28.97
2018-08-29 10:45:00,29.87
2018-08-29 11:00:00,30.02
2018-08-29 11:15:00,29.33
2018-08-29 11:30:00,30.21
2018-08-29 11:45:00,30.84
2018-08-29 12:00:00,32.06
2018-08-29 12:15:00,30.42
2018-08-29 12:30:00,31.1
2018-08-29 12:45:00,31.81
2018-08-29 13:00:00,32.9
2018-08-29 13:15:00,33.83
2018-08-29 13:30:00,35.38
2018-08-29 13:45:00,36.51
2018-08-29 14:00:00,37.83
2018-08-29 14:15:00,37.48
2018-08-29 14:30:00,37.43
2018-08-29 14:45:00,36.54
2018-08-29 15:00:00,37.66
2018-08-29 15:15:00,36.46
2018-08-29 15:30:00,36.55
2018-08-29 15:45:00,36.65
2018-08-29 16:00:00,37.75
2018-08-29 16:15:00,38.22
2018-08-29 16:30:00,39.19
2018-08-29 16:45:00,42.54
2018-08-29 17:00:00,40.59
2018-08-29 17:15:00,35.67
2018-08-29 17:30:00,35.96
2018-08-29 17:45:00,33.83
2018-08-29 18:00:00,34.28
2018-08-29 18:15:00,33.57
2018-08-29 18:30:00,32.96
2018-08-29 18:45:00,32.8
2018-08-29 19:00:00,32.49
2018-08-29 19:15:00,32.63
2018-08-29 19:30:00,31.69
2018-08-29 19:45:00,30.59
2018-08-29 20:00:00,30.27
2018-08-29 20:15:00,30.47
2018-08-29 20:30:00,30.18
2018-08-29 20:45:00,29.13
2018-08-29 21:00:00,28.53
2018-08-29 21:15:00,28.11
2018-08-29 21:30:00,26.31
2018-08-29 21:45:00,23.34
2018-08-29 22:00:00,21.56
2018-08-29 22:15:00,21.15
2018-08-29 22:30:00,20.9
2018-08-29 22:45:00,18.89
2018-08-29 23:00:00,18.26
2018-08-29 23:15:00,17.93
2018-08-29 23:30:00,17.84
2018-08-29 23:45:00,17.71
2018-08-30 00:00:00,17.61
2018-08-30 00:15:00,17.49
2018-08-30 00:30:00,17.28
2018-08-30 00:45:00,17.11
2018-08-30 01:00:00,16.89
2018-08-30 01:15:00,17.11
2018-08-30 01:30:00,17.2
2018-08-30 01:45:00,17.05
2018-08-30 02:00:00,16.98
2018-08-30 02:15:00,16.91
2018-08-30 02:30:00,16.78
2018-08-30 02:45:00,16.56
2018-08-30 03:00:00,16.34
2018-08-30 03:15:00,16.46
2018-08-30 03:30:00,16.41
2018-08-30 03:45:00,16.34
2018-08-30 04:00:00,16.28
2018-08-30 04:15:00,16.85
2018-08-30 04:30:00,18.27
2018-08-30 04:45:00,18.37
2018-08-30 05:00:00,18.42
2018-08-30 05:15:00,18.55
2018-08-30 05:30:00,18.73
2018-08-30 05:45:00,18.76
2018-08-30 06:00:00,18.63
2018-08-30 06:15:00,18.8
2018-08-30 06:30:00,18.96
2018-08-30 06:45:00,19.12
2018-08-30 07:00:00,19.1
2018-08-30 07:15:00,19.1
2018-08-30 07:30:00,19.09
2018-08-30 07:45:00,19.11
2018-08-30 08:00:00,19.3
2018-08-30 08:15:00,19.74
2018-08-30 08:30:00,20.32
2018-08-30 08:45:00,20.78
2018-08-30 09:00:00,20.77
2018-08-30 09:15:00,21.05
2018-08-30 09:30:00,21.29
2018-08-30 09:45:00,21.34
2018-08-30 10:00:00,21.45
2018-08-30 10:15:00,22.9
2018-08-30 10:30:00,25.19
2018-08-30 10:45:00,26.44
2018-08-30 11:00:00,28.24
2018-08-30 11:15:00,27.65
2018-08-30 11:30:00,31.56
2018-08-30 11:45:00,32.65
2018-08-30 12:00:00,34.3
2018-08-30 12:15:00,32.56
2018-08-30 12:30:00,33.88
2018-08-30 12:45:00,34.44
2018-08-30 13:00:00,35.68
2018-08-30 13:15:00,37.95
2018-08-30 13:30:00,44.66
2018-08-30 13:45:00,54.28
2018-08-30 14:00:00,78.25
2018-08-30 14:15:00,53.89
2018-08-30 14:30:00,48.04
2018-08-30 14:45:00,59.16
2018-08-30 15:00:00,62.37
2018-08-30 15:15:00,68.71
2018-08-30 15:30:00,95.97
2018-08-30 15:45:00,151.12
2018-08-30 16:00:00,98.1
2018-08-30 16:15:00,108.82
2018-08-30 16:30:00,137.8
2018-08-30 16:45:00,88.68
