Date,SettlementPointPrice
2018-08-25 10:00:00,20.19
2018-08-25 10:15:00,20.56
2018-08-25 10:30:00,21.06
2018-08-25 10:45:00,22.41
2018-08-25 11:00:00,21.37
2018-08-25 11:15:00,21.96
2018-08-25 11:30:00,24.63
2018-08-25 11:45:00,28.38
2018-08-25 12:00:00,29.56
2018-08-25 12:15:00,29.48
2018-08-25 12:30:00,31.21
2018-08-25 12:45:00,31.91
2018-08-25 13:00:00,34.3
2018-08-25 13:15:00,31.8
2018-08-25 13:30:00,32.69
2018-08-25 13:45:00,33.98
2018-08-25 14:00:00,34.09
2018-08-25 14:15:00,35.01
2018-08-25 14:30:00,35.63
2018-08-25 14:45:00,35.73
2018-08-25 15:00:00,36.02
2018-08-25 15:15:00,36.15
2018-08-25 15:30:00,36.72
2018-08-25 15:45:00,36.17
2018-08-25 16:00:00,36.54
2018-08-25 16:15:00,36.36
2018-08-25 16:30:00,34.77
2018-08-25 16:45:00,34.35
2018-08-25 17:00:00,33.99
2018-08-25 17:15:00,33.82
2018-08-25 17:30:00,31.69
2018-08-25 17:45:00,31.56
2018-08-25 18:00:00,29.73
2018-08-25 18:15:00,29.39
2018-08-25 18:30:00,28.91
2018-08-25 18:45:00,29.35
2018-08-25 19:00:00,28.96
2018-08-25 19:15:00,29.49
2018-08-25 19:30:00,28.74
2018-08-25 19:45:00,28.54
2018-08-25 20:00:00,29.24
2018-08-25 20:15:00,30.0
2018-08-25 20:30:00,30.87
2018-08-25 20:45:00,30.38
2018-08-25 21:00:00,29.29
2018-08-25 21:15:00,27.35
2018-08-25 21:30:00,26.51
2018-08-25 21:45:00,24.51
2018-08-25 22:00:00,23.04
2018-08-25 22:15:00,22.8
2018-08-25 22:30:00,23.28
2018-08-25 22:45:00,21.9
2018-08-25 23:00:00,21.02
2018-08-25 23:15:00,21.25
2018-08-25 23:30:00,21.27
2018-08-25 23:45:00,20.97
2018-08-26 00:00:00,20.58
2018-08-26 00:15:00,21.14
2018-08-26 00:30:00,21.41
2018-08-26 00:45:00,21.35
