Date,Price
2015-07-10 10:45:00,20.97
2015-07-11 10:45:00,20.43
2015-07-12 11:00:00,20.32
2015-07-13 09:00:00,20.27
2015-07-14 00:30:00,20.01
2015-07-14 08:45:00,20.08
2015-07-15 08:15:00,20.2
2015-07-16 09:00:00,20.03
2015-07-17 08:30:00,20.17
2015-07-18 00:30:00,19.97
2015-07-18 05:45:00,23.42
2015-07-18 08:45:00,20.15
2015-07-19 10:15:00,20.41
2015-07-20 08:30:00,20.41
2015-07-21 06:30:00,19.97
2015-07-22 06:00:00,20.02
2015-07-23 08:00:00,19.93
2015-07-24 08:30:00,20.05
2015-07-25 08:45:00,19.81
2015-07-26 08:45:00,19.88
2015-07-27 08:15:00,19.95
2015-07-28 08:30:00,20.02
2015-07-29 07:00:00,19.85
2015-07-30 06:45:00,19.78
2015-07-30 07:30:00,19.84
2015-07-31 06:00:00,19.93
2015-08-01 08:45:00,19.92
2015-08-02 09:30:00,19.89
2015-08-03 08:00:00,19.82
2015-08-04 05:30:00,19.89
2015-08-05 08:30:00,20.24
2015-08-06 09:00:00,19.84
2015-08-07 09:00:00,19.78
2015-08-08 10:00:00,19.89
2015-08-09 10:15:00,19.93
2015-08-10 09:15:00,20.32
2015-08-11 08:15:00,19.84
2015-08-12 06:15:00,19.98
2015-08-13 05:00:00,19.87
2015-08-14 07:15:00,19.81
2015-08-15 08:45:00,20.0
2015-08-16 09:15:00,19.96
2015-08-17 09:00:00,20.11
2015-08-18 08:15:00,20.21
2015-08-19 05:30:00,20.17
2015-08-19 08:30:00,20.65
2015-08-20 06:15:00,20.32
2015-08-20 17:00:00,19.82
2015-08-21 11:45:00,19.95
2015-08-22 10:15:00,19.88
2015-08-22 10:45:00,20.15
2015-08-22 23:30:00,19.92
2015-08-23 09:30:00,19.95
2015-08-24 06:15:00,19.93
2015-08-25 06:00:00,20.01
2015-08-26 09:30:00,19.78
2015-08-27 10:00:00,19.97
2015-08-27 10:45:00,19.96
2015-08-28 11:00:00,20.04
2015-08-28 23:45:00,19.82
2015-08-29 09:00:00,20.41
2015-08-30 10:15:00,19.78
2015-08-30 10:45:00,19.8
2015-08-31 09:15:00,20.23
2015-08-31 22:30:00,19.82
2015-09-01 00:45:00,19.83
2015-09-01 09:15:00,19.95
2015-09-01 10:45:00,20.48
2015-09-02 09:00:00,20.12
2015-09-02 23:30:00,19.87
2015-09-03 09:00:00,19.96
2015-09-04 09:00:00,20.29
2015-09-05 10:15:00,20.17
2015-09-06 11:00:00,20.02
2015-09-07 00:45:00,20.12
2015-09-07 09:45:00,19.93
2015-09-08 09:00:00,19.95
2015-09-09 06:30:00,19.92
2015-09-10 06:00:00,20.02
2015-09-11 06:45:00,20.28
2015-09-11 09:00:00,20.0
2015-09-12 00:00:00,19.79
2015-09-12 11:45:00,19.88
2015-09-13 14:30:00,19.86
2015-09-14 12:45:00,19.87
2015-09-14 23:15:00,20.41
2015-09-15 09:15:00,20.0
2015-09-15 11:15:00,20.52
2015-09-16 10:45:00,19.92
2015-09-17 10:30:00,19.99
2015-09-18 10:45:00,20.98
2015-09-18 22:30:00,20.41
2015-09-19 10:45:00,19.82
2015-09-19 23:45:00,19.91
2015-09-20 11:45:00,20.15
2015-09-21 10:30:00,20.07
2015-09-22 10:30:00,20.45
2015-09-22 11:45:00,20.7
2015-09-23 11:45:00,19.83
2015-09-24 11:00:00,19.83
2015-09-25 07:00:00,20.02
2015-09-25 09:15:00,19.91
2015-09-26 10:45:00,20.01
2015-09-27 12:00:00,20.11
2015-09-28 11:15:00,20.16
2015-09-29 10:15:00,20.27
2015-09-30 09:45:00,20.51
2015-10-01 11:00:00,22.47
2015-10-01 12:00:00,19.86
2015-10-01 20:15:00,21.23
2015-10-02 00:30:00,20.93
2015-10-02 13:15:00,19.83
2015-10-02 20:45:00,20.91
2015-10-03 14:30:00,20.22
2015-10-04 13:00:00,20.04
2015-10-04 22:30:00,20.69
2015-10-04 23:45:00,20.66
2015-10-05 06:00:00,20.05
2015-10-05 07:00:00,20.5
2015-10-05 13:45:00,19.87
2015-10-06 12:45:00,20.03
2015-10-07 10:45:00,20.14
2015-10-07 21:30:00,20.2
2015-10-08 07:15:00,20.04
2015-10-08 10:15:00,20.43
2015-10-08 23:45:00,20.49
2015-10-09 10:45:00,20.28
2015-10-10 00:45:00,19.89
2015-10-10 12:30:00,20.09
2015-10-10 20:45:00,20.28
2015-10-11 12:30:00,20.57
2015-10-11 21:00:00,20.56
2015-10-11 21:45:00,21.18
2015-10-12 09:45:00,20.15
2015-10-12 23:30:00,20.02
2015-10-13 07:00:00,19.86
2015-10-13 09:30:00,21.14
2015-10-13 10:15:00,20.23
2015-10-14 12:30:00,19.92
2015-10-15 11:45:00,19.83
2015-10-16 07:00:00,19.91
2015-10-16 12:30:00,20.8
2015-10-16 23:45:00,20.14
2015-10-17 10:45:00,19.87
2015-10-17 12:45:00,20.32
2015-10-17 22:30:00,20.87
2015-10-18 16:00:00,19.99
2015-10-19 10:15:00,19.82
2015-10-19 13:00:00,19.82
2015-10-19 19:30:00,23.03
2015-10-20 06:30:00,22.86
2015-10-20 09:30:00,19.96
2015-10-20 12:30:00,20.01
2015-10-20 23:45:00,20.41
2015-10-21 05:45:00,20.05
2015-10-21 06:45:00,24.14
2015-10-22 05:30:00,20.36
2015-10-22 07:00:00,20.01
2015-10-23 06:00:00,23.05
2015-10-23 23:45:00,21.3
2015-10-25 18:15:00,19.99
2015-10-26 09:30:00,19.79
2015-10-27 10:00:00,19.82
2015-10-27 22:30:00,21.76
2015-10-28 11:30:00,20.44
2015-10-28 21:30:00,20.18
2015-10-29 09:15:00,21.27
2015-10-29 11:00:00,21.19
2015-10-29 13:45:00,20.53
2015-10-29 19:30:00,20.12
2015-10-30 05:45:00,19.94
2015-10-30 07:00:00,20.23
2015-10-30 08:15:00,19.97
2015-10-30 18:30:00,20.36
2015-10-30 21:00:00,20.15
2015-10-30 22:15:00,19.89
2015-10-30 23:45:00,21.95
2015-10-31 01:45:00,20.02
2015-10-31 09:30:00,20.83
2015-10-31 12:45:00,19.85
2015-10-31 13:15:00,20.04
2015-11-01 08:30:00,19.88
2015-11-01 09:45:00,20.76
2015-11-01 12:45:00,20.64
2015-11-01 13:45:00,19.81
2015-11-01 15:30:00,19.9
2015-11-01 16:45:00,19.94
2015-11-02 09:30:00,20.64
2015-11-03 22:30:00,20.03
2015-11-04 13:30:00,19.8
2015-11-04 18:15:00,20.14
2015-11-05 05:45:00,19.78
2015-11-05 07:00:00,20.37
2015-11-05 10:30:00,20.14
2015-11-05 20:00:00,19.9
2015-11-05 21:15:00,19.81
2015-11-06 06:30:00,20.72
2015-11-06 23:45:00,20.39
2015-11-07 00:30:00,353.04
2015-11-07 01:30:00,19.78
2015-11-07 07:45:00,19.86
2015-11-07 17:45:00,21.83
2015-11-08 17:30:00,20.04
2015-11-09 08:45:00,19.89
2015-11-09 11:00:00,19.86
2015-11-09 20:30:00,20.17
2015-11-10 09:00:00,19.78
2015-11-10 10:15:00,21.15
2015-11-10 17:45:00,20.98
2015-11-10 19:45:00,20.41
2015-11-11 10:30:00,20.34
2015-11-11 12:30:00,20.31
2015-11-11 13:30:00,21.66
2015-11-12 06:30:00,24.56
2015-11-12 08:45:00,20.58
2015-11-12 11:15:00,30.35
2015-11-12 13:00:00,20.34
2015-11-12 14:45:00,20.22
2015-11-12 16:45:00,20.53
2015-11-12 20:30:00,20.45
2015-11-15 22:15:00,19.79
2015-11-16 12:00:00,20.19
2015-11-16 16:15:00,20.51
2015-11-16 17:30:00,22.35
2015-11-16 22:30:00,20.99
2015-11-17 05:45:00,19.8
2015-11-17 06:45:00,20.9
2015-11-17 07:15:00,20.61
2015-11-17 09:00:00,72.78
2015-11-17 10:45:00,21.69
2015-11-17 18:30:00,28.57
2015-11-17 19:30:00,19.78
2015-11-17 20:45:00,20.03
2015-11-17 21:30:00,20.21
2015-11-18 07:00:00,21.33
2015-11-18 18:00:00,20.5
2015-11-19 11:00:00,20.04
2015-11-19 21:15:00,21.08
2015-11-20 07:00:00,19.83
2015-11-23 06:30:00,21.06
2015-11-26 09:45:00,22.63
2015-11-26 13:15:00,20.2
2015-11-26 20:30:00,20.88
2015-11-26 23:15:00,22.56
2015-11-27 12:30:00,21.46
2015-11-28 02:45:00,21.15
2015-11-28 05:45:00,20.65
2015-11-28 08:30:00,21.34
2015-11-29 05:15:00,19.82
2015-11-29 06:45:00,19.8
2015-11-30 05:45:00,20.64
2015-11-30 16:30:00,20.33
2015-12-01 06:00:00,20.1
2015-12-01 17:15:00,20.56
2015-12-02 00:45:00,19.99
2015-12-02 06:00:00,20.74
2015-12-02 17:45:00,20.12
2015-12-03 06:00:00,19.93
2015-12-04 06:30:00,20.83
2015-12-05 06:30:00,21.71
2015-12-05 18:00:00,20.12
2015-12-06 06:30:00,19.86
2015-12-06 09:15:00,19.95
2015-12-06 11:30:00,20.02
2015-12-06 16:00:00,20.1
2015-12-06 17:30:00,22.36
2015-12-07 06:30:00,21.06
2015-12-07 08:45:00,19.96
2015-12-07 17:30:00,20.28
2015-12-07 20:45:00,20.31
2015-12-08 06:15:00,45.24
2015-12-08 07:30:00,24.91
2015-12-08 13:45:00,21.27
2015-12-08 15:00:00,20.74
2015-12-08 21:45:00,20.21
2015-12-08 22:30:00,21.39
2015-12-09 06:00:00,20.5
2015-12-09 08:30:00,21.21
2015-12-09 09:30:00,20.88
2015-12-09 13:45:00,20.47
2015-12-09 18:00:00,20.54
2015-12-09 19:45:00,19.83
2015-12-10 05:30:00,24.13
2015-12-10 06:15:00,20.03
2015-12-10 11:45:00,20.88
2015-12-10 17:45:00,20.71
2015-12-10 22:30:00,20.36
2015-12-11 00:45:00,21.91
2015-12-11 02:30:00,21.14
2015-12-11 04:15:00,21.12
2015-12-11 06:15:00,20.42
2015-12-11 08:30:00,21.03
2015-12-11 22:45:00,19.83
2015-12-12 10:30:00,19.84
2015-12-12 12:45:00,22.03
2015-12-12 17:45:00,37.72
2015-12-12 22:45:00,22.27
2015-12-13 00:15:00,20.27
2015-12-13 18:15:00,22.94
2015-12-13 22:30:00,19.87
2015-12-14 06:45:00,25.99
2015-12-15 07:00:00,19.98
2015-12-15 12:15:00,22.1
2015-12-15 15:30:00,30.309999999999995
2015-12-15 16:30:00,21.54
2015-12-15 17:45:00,30.329999999999995
2015-12-15 21:30:00,20.64
2015-12-15 22:30:00,20.2
2015-12-16 18:00:00,26.64
2015-12-17 06:30:00,26.37
2015-12-18 06:15:00,23.49
2015-12-19 18:15:00,20.12
2015-12-21 17:45:00,21.04
2015-12-21 22:30:00,19.91
2015-12-22 13:00:00,20.15
2015-12-22 14:15:00,21.76
2015-12-22 18:00:00,20.22
2015-12-22 23:30:00,25.03
2015-12-23 11:00:00,20.09
2015-12-23 17:45:00,20.76
2015-12-24 12:30:00,22.14
2015-12-28 17:45:00,20.01
2015-12-28 20:15:00,19.9
2015-12-29 17:45:00,20.26
2015-12-29 22:30:00,19.86
2015-12-30 06:00:00,20.79
2015-12-30 17:15:00,19.79
2015-12-31 05:00:00,19.98
2015-12-31 05:45:00,19.85
2015-12-31 17:45:00,19.99
2016-01-01 17:45:00,20.37
2016-01-01 19:45:00,19.92
2016-01-02 09:30:00,20.0
2016-01-02 17:45:00,20.11
2016-01-03 09:45:00,19.79
2016-01-04 06:00:00,20.72
2016-01-05 06:15:00,19.87
2016-01-05 11:15:00,19.82
2016-01-05 18:00:00,20.1
2016-01-06 07:00:00,19.95
2016-01-06 10:00:00,19.85
2016-01-06 16:45:00,19.96
2016-01-07 06:30:00,20.01
2016-01-07 09:30:00,20.05
2016-01-07 18:15:00,21.1
2016-01-07 22:30:00,20.43
2016-01-08 05:30:00,23.03
2016-01-10 08:30:00,19.93
2016-01-11 06:30:00,20.64
2016-01-11 09:30:00,19.83
2016-01-11 18:15:00,19.83
2016-01-11 18:45:00,20.47
2016-01-11 19:45:00,20.17
2016-01-12 06:00:00,20.99
2016-01-12 19:00:00,19.83
2016-01-13 05:45:00,19.83
2016-01-13 10:45:00,20.08
2016-01-14 07:00:00,20.73
2016-01-15 10:00:00,19.95
2016-01-16 15:30:00,20.18
2016-01-16 17:00:00,20.81
2016-01-17 08:00:00,22.91
2016-01-17 08:45:00,20.58
2016-01-18 05:30:00,21.03
2016-01-18 12:30:00,20.11
2016-01-20 06:30:00,20.22
2016-01-20 09:45:00,21.45
2016-01-20 17:30:00,21.8
2016-01-21 20:15:00,19.88
2016-01-22 07:15:00,23.52
2016-01-22 18:30:00,21.74
2016-01-23 07:00:00,20.78
2016-01-23 19:45:00,21.55
2016-01-23 22:15:00,19.94
2016-01-25 14:00:00,20.84
2016-01-25 18:15:00,23.03
2016-01-26 17:30:00,20.1
2016-01-27 06:00:00,19.79
2016-01-27 18:15:00,22.2
2016-01-28 05:45:00,19.78
2016-01-28 06:15:00,24.08
2016-01-28 18:45:00,20.6
2016-01-28 19:45:00,20.24
2016-01-28 20:15:00,19.87
2016-01-29 06:30:00,20.77
2016-01-29 22:45:00,20.6
2016-01-30 09:30:00,20.03
2016-01-31 15:00:00,23.61
2016-01-31 16:30:00,19.86
2016-02-01 07:00:00,21.24
2016-02-02 18:45:00,20.95
2016-02-03 18:45:00,20.57
2016-02-04 06:15:00,22.33
2016-02-04 08:30:00,20.75
2016-02-04 09:30:00,21.15
2016-02-04 18:45:00,21.34
2016-02-06 09:15:00,20.22
2016-02-06 18:45:00,19.92
2016-02-07 09:30:00,21.03
2016-02-08 18:45:00,43.92
2016-02-08 20:30:00,21.95
2016-02-08 22:30:00,20.14
2016-02-09 06:00:00,22.75
2016-02-09 18:15:00,22.89
2016-02-09 22:30:00,20.79
2016-02-10 06:30:00,20.84
2016-02-11 18:45:00,22.66
2016-02-12 07:00:00,20.79
2016-02-13 09:00:00,21.48
2016-02-14 08:45:00,25.23
2016-02-14 14:15:00,21.45
2016-02-14 18:00:00,21.31
2016-02-14 20:30:00,19.86
2016-02-15 09:15:00,19.83
2016-02-15 10:30:00,23.19
2016-02-15 11:45:00,19.87
2016-02-15 12:15:00,20.26
2016-02-15 13:30:00,19.89
2016-02-15 14:00:00,20.05
2016-02-15 18:30:00,20.0
2016-02-16 18:45:00,25.940000000000005
2016-02-18 06:30:00,20.54
2016-02-18 07:15:00,21.33
2016-02-18 18:45:00,21.03
2016-02-19 13:45:00,55.86
2016-02-19 14:45:00,20.51
2016-02-19 15:15:00,21.52
2016-02-19 22:30:00,24.43
2016-02-22 12:00:00,21.07
2016-02-22 12:45:00,20.36
2016-02-23 18:45:00,21.96
2016-02-24 07:00:00,23.0
2016-02-24 09:00:00,21.67
2016-02-24 09:45:00,20.6
2016-02-24 18:30:00,21.02
2016-02-25 19:00:00,24.61
2016-02-26 06:30:00,54.38000000000001
2016-02-26 18:45:00,20.72
2016-02-27 09:00:00,23.96
2016-02-28 18:15:00,22.52
2016-02-28 23:30:00,34.21
2016-02-29 06:45:00,22.2
2016-02-29 09:15:00,23.73
2016-02-29 18:45:00,20.64
2016-03-01 15:15:00,21.14
2016-03-01 19:00:00,178.48
2016-03-02 22:30:00,144.61
2016-03-03 14:00:00,39.51
2016-03-03 15:00:00,21.97
2016-03-03 16:45:00,21.03
2016-03-03 19:15:00,22.7
2016-03-03 23:45:00,358.74
2016-03-04 15:15:00,21.27
2016-03-05 08:45:00,60.42
2016-03-07 18:30:00,163.97
2016-03-08 07:00:00,56.52
2016-03-08 08:15:00,20.51
2016-03-08 09:45:00,20.28
2016-03-08 15:00:00,20.19
2016-03-08 20:15:00,20.46
2016-03-10 00:30:00,352.07
2016-03-10 02:30:00,538.42
2016-03-10 05:30:00,37.59
2016-03-10 06:45:00,49.45
2016-03-10 10:30:00,55.48
2016-03-10 18:45:00,25.6
2016-03-10 23:45:00,43.39
2016-03-11 19:00:00,21.35
2016-03-13 20:15:00,20.99
2016-03-15 13:30:00,19.87
2016-03-15 15:00:00,21.05
2016-03-16 09:45:00,20.23
2016-03-16 14:00:00,20.21
2016-03-17 09:00:00,19.86
2016-03-17 10:00:00,19.86
2016-03-17 19:45:00,19.92
2016-03-17 20:15:00,20.43
2016-03-18 13:15:00,19.82
2016-03-19 10:45:00,20.61
2016-03-20 09:45:00,21.6
2016-03-20 10:30:00,21.26
2016-03-20 19:45:00,21.41
2016-03-21 07:00:00,22.26
2016-03-21 07:30:00,20.24
2016-03-22 06:00:00,20.35
2016-03-22 06:45:00,57.5
2016-03-22 20:15:00,32.64
2016-03-22 22:45:00,25.98
2016-03-23 12:15:00,20.58
2016-03-23 13:30:00,22.99
2016-03-23 14:45:00,22.22
2016-03-23 21:30:00,22.49
2016-03-24 20:15:00,21.61
2016-03-26 11:30:00,20.32
2016-03-26 14:45:00,19.78
2016-03-26 15:15:00,19.84
2016-03-26 15:45:00,21.11
2016-03-26 16:45:00,19.81
2016-03-27 17:30:00,19.83
2016-03-27 18:00:00,20.28
2016-03-30 06:00:00,22.81
2016-03-30 11:45:00,19.94
2016-03-30 13:00:00,22.46
2016-03-31 11:15:00,22.91
2016-04-02 20:15:00,23.13
2016-04-03 20:15:00,21.57
2016-04-04 15:45:00,20.17
2016-04-05 16:00:00,20.7
2016-04-06 09:00:00,20.89
2016-04-06 14:00:00,21.21
2016-04-06 15:00:00,20.4
2016-04-07 14:45:00,20.44
2016-04-07 15:15:00,20.07
2016-04-08 11:30:00,20.68
2016-04-09 06:00:00,55.36
2016-04-09 06:30:00,20.75
2016-04-10 20:30:00,20.71
2016-04-11 07:00:00,21.16
2016-04-11 09:00:00,22.62
2016-04-11 15:30:00,20.36
2016-04-11 20:30:00,26.47
2016-04-11 21:30:00,21.33
2016-04-12 06:15:00,20.45
2016-04-12 07:00:00,21.3
2016-04-12 08:30:00,22.52
2016-04-12 10:45:00,21.12
2016-04-12 14:45:00,20.53
2016-04-12 21:30:00,20.09
2016-04-13 17:00:00,19.84
2016-04-13 19:15:00,20.35
2016-04-13 20:15:00,20.73
2016-04-14 06:45:00,22.3
2016-04-14 11:15:00,21.21
2016-04-14 13:15:00,21.11
2016-04-15 15:00:00,19.92
2016-04-17 12:30:00,30.54
2016-04-17 13:15:00,22.8
2016-04-17 20:30:00,24.43
2016-04-17 22:00:00,19.96
2016-04-17 22:30:00,42.68
2016-04-18 08:30:00,19.9
2016-04-18 09:45:00,22.54
2016-04-18 11:00:00,37.38
2016-04-19 09:30:00,20.33
2016-04-20 07:15:00,19.79
2016-04-20 09:00:00,20.77
2016-04-21 06:45:00,23.67
2016-04-21 17:15:00,20.75
2016-04-21 20:30:00,22.1
2016-04-22 08:30:00,20.17
2016-04-22 09:45:00,21.21
2016-04-23 14:30:00,25.54
2016-04-25 11:30:00,23.78
2016-04-26 01:00:00,20.85
2016-04-26 08:45:00,20.01
2016-04-26 11:00:00,20.13
2016-04-26 18:45:00,22.02
2016-04-26 19:45:00,19.81
2016-04-26 20:15:00,20.71
2016-04-27 12:00:00,22.4
2016-04-27 12:45:00,20.26
2016-04-28 12:15:00,19.98
2016-04-28 12:45:00,19.84
2016-04-28 15:30:00,20.01
2016-04-29 13:15:00,21.3
2016-04-29 22:30:00,22.57
2016-04-30 00:15:00,20.83
2016-04-30 07:15:00,20.51
2016-04-30 10:00:00,20.61
2016-05-01 20:45:00,40.81
2016-05-01 22:45:00,22.41
2016-05-02 07:00:00,21.34
2016-05-03 17:15:00,20.16
2016-05-04 14:45:00,19.95
2016-05-05 11:15:00,19.87
2016-05-05 12:45:00,20.28
2016-05-05 19:30:00,20.57
2016-05-05 20:30:00,20.36
2016-05-06 15:45:00,23.72
2016-05-06 16:15:00,23.7
2016-05-07 16:00:00,20.36
2016-05-10 11:45:00,20.37
2016-05-10 13:00:00,20.29
2016-05-10 13:45:00,20.19
2016-05-11 13:45:00,21.8
2016-05-11 22:30:00,50.45
2016-05-12 13:15:00,20.03
2016-05-13 12:00:00,19.94
2016-05-14 12:45:00,140.84
2016-05-15 22:30:00,48.77
2016-05-16 14:30:00,19.93
2016-05-16 16:45:00,20.95
2016-05-18 16:00:00,39.72
2016-05-18 17:30:00,20.68
2016-05-18 18:45:00,19.83
2016-05-18 20:30:00,39.7
2016-05-18 22:30:00,38.95
2016-05-19 09:45:00,20.35
2016-05-20 14:45:00,20.4
2016-05-22 15:00:00,420.97000000000014
2016-05-22 16:00:00,20.87
2016-05-23 14:30:00,21.77
2016-05-24 08:45:00,43.14
2016-05-24 10:45:00,20.73
2016-05-24 11:15:00,20.17
2016-05-24 13:15:00,21.01
2016-05-24 14:30:00,19.87
2016-05-25 10:45:00,20.46
2016-05-25 20:45:00,446.45
2016-05-26 05:30:00,56.55
2016-05-26 06:30:00,36.97
2016-05-27 13:00:00,22.5
2016-05-27 14:30:00,42.3
2016-05-28 14:30:00,19.96
2016-05-28 21:00:00,19.78
2016-05-29 00:45:00,63.17
2016-05-29 15:30:00,20.62
2016-05-30 16:15:00,22.1
2016-05-31 11:15:00,27.190000000000005
2016-06-01 10:30:00,36.92
2016-06-01 11:30:00,36.17
2016-06-01 19:45:00,20.22
2016-06-02 13:45:00,20.39
2016-06-02 14:15:00,20.09
2016-06-02 17:30:00,19.87
2016-06-02 19:30:00,34.37
2016-06-03 12:15:00,21.77
2016-06-03 21:30:00,19.92
2016-06-03 22:45:00,20.12
2016-06-04 17:15:00,20.31
2016-06-05 15:45:00,20.56
2016-06-06 11:45:00,21.19
2016-06-07 10:15:00,20.1
2016-06-07 22:00:00,59.89
2016-06-08 10:00:00,26.82
2016-06-08 10:45:00,20.64
2016-06-08 19:30:00,33.1
2016-06-08 21:45:00,19.97
2016-06-09 09:30:00,28.690000000000005
2016-06-09 22:30:00,45.88
2016-06-10 11:15:00,21.77
2016-06-11 11:15:00,22.07
2016-06-11 21:45:00,19.99
2016-06-12 12:00:00,19.9
2016-06-12 12:45:00,20.64
2016-06-13 10:45:00,20.03
2016-06-14 11:00:00,20.57
2016-06-15 10:30:00,21.92
2016-06-16 09:45:00,20.64
2016-06-17 10:00:00,22.86
2016-06-18 08:45:00,20.41
2016-06-18 10:15:00,21.44
2016-06-19 10:45:00,20.72
2016-06-20 08:45:00,21.19
2016-06-21 10:30:00,22.83
2016-06-22 09:15:00,19.9
2016-06-23 08:45:00,20.74
2016-06-24 08:45:00,20.02
2016-06-24 10:00:00,20.09
2016-06-25 11:45:00,20.0
2016-06-26 11:00:00,19.98
2016-06-27 08:45:00,20.62
2016-06-28 08:00:00,19.91
2016-06-29 10:15:00,20.01
2016-06-30 08:45:00,20.33
2016-07-01 00:45:00,19.93
2016-07-01 08:45:00,19.78
2016-07-01 23:30:00,19.95
2016-07-02 10:15:00,20.71
2016-07-03 09:45:00,20.19
2016-07-03 10:30:00,20.26
2016-07-04 10:15:00,20.89
2016-07-05 10:15:00,21.51
2016-07-06 10:30:00,20.07
2016-07-07 10:30:00,19.86
2016-07-08 08:15:00,19.96
2016-07-08 08:45:00,19.88
2016-07-09 09:45:00,19.84
2016-07-10 12:00:00,20.09
2016-07-11 10:45:00,19.93
2016-07-12 11:30:00,20.76
2016-07-12 23:15:00,19.78
2016-07-13 11:15:00,20.14
2016-07-14 10:30:00,19.87
2016-07-15 06:15:00,20.02
2016-07-16 00:45:00,19.81
2016-07-16 08:00:00,19.94
2016-07-16 23:30:00,26.25
2016-07-17 11:45:00,19.86
2016-07-18 10:30:00,20.25
2016-07-19 07:00:00,19.85
2016-07-19 10:30:00,23.87
2016-07-20 08:30:00,20.19
2016-07-21 09:15:00,20.24
2016-07-22 08:45:00,19.85
2016-07-23 08:45:00,20.16
2016-07-24 08:45:00,20.63
2016-07-25 06:15:00,19.87
2016-07-26 06:15:00,19.93
2016-07-27 00:45:00,19.85
2016-07-27 06:00:00,20.06
2016-07-28 07:00:00,20.0
2016-07-29 08:45:00,20.25
2016-07-30 08:30:00,19.86
2016-07-31 11:15:00,20.08
2016-07-31 23:45:00,19.8
2016-08-01 10:15:00,20.46
2016-08-02 08:00:00,20.24
2016-08-03 08:00:00,20.03
2016-08-04 10:00:00,19.92
2016-08-05 07:45:00,19.87
2016-08-06 01:00:00,19.79
2016-08-06 08:30:00,19.8
2016-08-07 00:45:00,19.89
2016-08-07 01:45:00,19.78
2016-08-07 10:15:00,19.89
2016-08-08 08:15:00,19.88
2016-08-09 00:45:00,19.93
2016-08-09 06:30:00,20.03
2016-08-10 06:15:00,20.15
2016-08-11 01:45:00,20.04
2016-08-11 06:45:00,19.87
2016-08-11 08:00:00,19.82
2016-08-12 01:30:00,19.81
2016-08-12 03:30:00,19.81
2016-08-12 08:45:00,20.17
2016-08-13 09:00:00,19.84
2016-08-13 11:45:00,20.0
2016-08-14 08:45:00,19.8
2016-08-15 06:30:00,19.93
2016-08-16 06:15:00,20.0
2016-08-16 23:45:00,19.85
2016-08-17 05:30:00,20.2
2016-08-17 22:45:00,19.89
2016-08-18 06:45:00,20.05
2016-08-18 07:30:00,19.88
2016-08-18 08:00:00,19.81
2016-08-18 21:45:00,19.88
2016-08-19 06:30:00,20.18
2016-08-20 08:45:00,19.91
2016-08-20 11:00:00,21.52
2016-08-20 11:45:00,21.24
2016-08-21 11:15:00,19.82
2016-08-22 06:45:00,20.04
2016-08-22 08:45:00,20.49
2016-08-22 21:30:00,20.23
2016-08-23 06:30:00,21.19
2016-08-23 11:15:00,20.27
2016-08-23 23:30:00,19.9
2016-08-24 06:30:00,19.89
2016-08-24 08:45:00,20.66
2016-08-25 06:45:00,19.96
2016-08-25 09:15:00,20.02
2016-08-26 05:30:00,19.97
2016-08-27 09:30:00,20.18
2016-08-28 09:45:00,20.14
2016-08-29 06:45:00,20.47
2016-08-29 08:45:00,19.91
2016-08-30 06:45:00,20.1
2016-08-30 08:45:00,19.78
2016-08-31 05:45:00,20.04
2016-09-01 06:00:00,19.93
2016-09-02 01:45:00,19.79
2016-09-02 06:00:00,20.03
2016-09-03 11:15:00,19.88
2016-09-04 11:00:00,19.84
2016-09-04 22:45:00,21.16
2016-09-05 11:15:00,19.86
2016-09-05 11:45:00,19.89
2016-09-06 06:30:00,21.53
2016-09-06 08:30:00,20.41
2016-09-07 06:45:00,19.8
2016-09-07 10:45:00,20.88
2016-09-08 00:00:00,19.86
2016-09-08 06:45:00,19.94
2016-09-08 08:30:00,19.85
2016-09-08 10:00:00,20.0
2016-09-09 08:45:00,20.41
2016-09-10 00:45:00,19.94
2016-09-10 11:00:00,19.99
2016-09-11 11:15:00,19.79
2016-09-12 06:30:00,20.09
2016-09-12 09:45:00,19.97
2016-09-13 06:45:00,19.92
2016-09-13 08:00:00,19.86
2016-09-13 08:30:00,19.99
2016-09-14 05:45:00,20.12
2016-09-15 06:45:00,20.28
2016-09-16 05:30:00,19.96
2016-09-17 08:45:00,20.26
2016-09-17 21:30:00,25.99
2016-09-18 03:45:00,17.64
2016-09-18 09:45:00,20.1
2016-09-18 13:15:00,33.18
2016-09-18 15:15:00,46.42
2016-09-18 18:45:00,33.25
2016-09-18 19:30:00,30.88000000000001
2016-09-19 10:00:00,26.86000000000001
2016-09-19 12:15:00,34.29
2016-09-19 15:00:00,82.75
2016-09-19 18:15:00,40.03
2016-09-19 21:30:00,26.21
2016-09-19 23:45:00,22.34
2016-09-20 10:15:00,25.26
2016-09-20 11:00:00,24.61
2016-09-20 11:45:00,30.6
2016-09-20 12:15:00,32.5
2016-09-20 15:00:00,43.37
2016-09-20 18:45:00,29.77
2016-09-20 22:00:00,22.29
2016-09-21 04:00:00,15.8
2016-09-21 04:45:00,16.39
2016-09-21 10:00:00,21.85
2016-09-21 11:15:00,25.49
2016-09-21 13:30:00,30.55
2016-09-21 15:15:00,32.97
2016-09-21 16:30:00,33.13
2016-09-21 17:45:00,30.25
2016-09-21 19:00:00,28.34
2016-09-21 22:15:00,24.45
2016-09-22 06:15:00,23.09
