Date,Value
2016-02-02,76309.1037999999
2016-02-03,76332.10819999989
2016-02-04,76342.10719999987
2016-02-05,76432.18749999987
2016-02-06,76432.18749999987
2016-02-07,76444.19749999986
2016-02-08,76466.09919999987
2016-02-09,76772.28659999986
2016-02-10,76846.13309999988
2016-02-11,76864.73529999987
2016-02-12,76908.12589999987
2016-02-13,76918.12049999989
2016-02-14,76943.51669999988
2016-02-15,77075.89369999993
2016-02-16,77151.20999999992
2016-02-17,77217.15759999992
2016-02-18,77217.15759999992
2016-02-19,77337.82139999991
2016-02-20,77839.1782999999
2016-02-21,77839.1782999999
2016-02-22,77839.1782999999
2016-02-23,77877.1884999999
2016-02-24,77930.50299999991
2016-02-25,78060.10839999987
2016-02-26,78131.58809999988
2016-02-27,78518.87449999989
2016-02-28,78576.45329999988
2016-02-29,78810.35349999991
2016-03-01,78969.78269999992
2016-03-02,80606.7295999999
2016-03-03,81903.53579999991
2016-03-04,85637.09589999991
2016-03-05,85680.6143999999
2016-03-06,86109.3354999999
2016-03-07,86109.3354999999
2016-03-08,87572.22079999991
2016-03-09,88078.67029999988
2016-03-10,88078.67029999988
2016-03-11,97931.6954999999
2016-03-12,97967.2043999999
2016-03-13,97967.2043999999
2016-03-14,97979.59739999988
2016-03-15,97979.59739999988
2016-03-16,98021.32149999989
2016-03-17,98056.0481999999
2016-03-18,98079.3716999999
2016-03-19,98105.60189999988
2016-03-20,98133.51799999992
2016-03-21,98206.00629999988
2016-03-22,98254.00509999992
2016-03-23,98974.79849999989
2016-03-24,99155.41509999988
2016-03-25,99186.2140999999
2016-03-26,99186.2140999999
2016-03-27,99261.77439999992
2016-03-28,99290.0011999999
2016-03-29,99290.0011999999
2016-03-30,99290.0011999999
2016-03-31,99436.0441999999
2016-04-01,99468.2185999999
2016-04-02,99468.2185999999
2016-04-03,99506.49469999992
2016-04-04,99556.11329999992
2016-04-05,99570.9250999999
2016-04-06,99589.4299999999
2016-04-07,99656.4481999999
2016-04-08,99684.96729999989
2016-04-09,99696.6657999999
2016-04-10,100096.44449999993
2016-04-11,100109.04329999992
2016-04-12,100289.18669999992
2016-04-13,100466.94659999992
2016-04-14,100508.8712999999
2016-04-15,100623.8950999999
2016-04-16,100670.7438999999
2016-04-17,100670.7438999999
2016-04-18,101175.6428999999
2016-04-19,101409.8820999999
2016-04-20,101427.2932999999
2016-04-21,101463.6191999999
2016-04-22,101577.20359999988
2016-04-23,101605.30489999989
2016-04-24,101664.15339999986
2016-04-25,101664.15339999986
2016-04-26,101711.72579999988
2016-04-27,101846.4922999999
2016-04-28,101884.67809999989
2016-04-29,101894.1921999999
2016-04-30,101949.87129999993
2016-05-01,102069.25279999991
2016-05-02,102388.70879999992
2016-05-03,102438.73239999992
2016-05-04,102451.24209999992
2016-05-05,102454.14639999993
2016-05-06,102484.15639999992
2016-05-07,102572.69739999992
2016-05-08,102587.30519999994
2016-05-09,102587.30519999994
2016-05-10,102587.30519999994
2016-05-11,102611.91399999992
2016-05-12,102963.82199999994
2016-05-13,102966.72469999996
2016-05-14,102973.93349999994
2016-05-15,104201.14549999993
2016-05-16,104506.47609999993
2016-05-17,104562.01479999992
2016-05-18,104562.01479999992
2016-05-19,105217.4951999999
2016-05-20,105233.5045999999
2016-05-21,105246.3097999999
2016-05-22,105246.3097999999
2016-05-23,109298.73019999989
2016-05-24,109321.6180999999
2016-05-25,109637.9381999999
2016-05-26,113929.89699999992
2016-05-27,114503.90189999994
2016-05-28,114840.74369999995
2016-05-29,114854.86379999995
2016-05-30,115329.86419999994
2016-05-31,115361.45419999992
2016-06-01,115449.69909999994
2016-06-02,115796.48119999994
2016-06-03,116002.49449999993
2016-06-04,116086.74369999992
2016-06-05,116092.34349999992
2016-06-06,116099.84019999992
2016-06-07,116123.24019999993
2016-06-08,116546.36469999992
2016-06-09,116795.20469999991
2016-06-10,117150.26949999992
2016-06-11,117180.06429999993
2016-06-12,117228.1719999999
2016-06-13,117249.98379999993
2016-06-14,117262.49609999992
2016-06-15,117273.59619999993
2016-06-16,117307.89249999993
2016-06-17,117331.70389999992
2016-06-18,117560.07529999992
2016-06-19,117397.87709999993
2016-06-20,117421.18639999992
2016-06-21,117441.0828999999
2016-06-22,117474.86049999992
2016-06-23,117479.26729999992
2016-06-24,117496.67029999993
2016-06-25,117508.98119999992
2016-06-26,117518.3909999999
2016-06-27,117526.09949999992
2016-06-28,117732.0932999999
2016-06-29,117545.6091999999
2016-06-30,117555.51929999993
2016-07-01,117758.61599999992
2016-07-02,117574.13969999994
2016-07-03,117781.03259999995
2016-07-04,117792.73609999994
2016-07-05,117607.23339999994
2016-07-06,117822.11829999994
2016-07-07,117831.42659999992
2016-07-08,117637.43599999993
2016-07-09,117839.94229999992
2016-07-10,117643.14929999992
2016-07-11,117649.15389999992
2016-07-12,117654.46099999992
2016-07-13,117668.46499999994
2016-07-14,117672.76689999992
2016-07-15,117871.26819999992
2016-07-16,117873.37029999992
2016-07-17,117901.17939999994
2016-07-18,117905.38679999992
2016-07-19,117910.98779999992
2016-07-20,118162.46549999992
2016-07-21,118169.3689999999
2016-07-22,118175.37059999992
2016-07-23,118178.27689999992
2016-07-24,118182.77859999992
2016-07-25,118191.5751999999
2016-07-26,118193.48009999993
2016-07-27,118196.08449999992
2016-07-28,118006.19739999992
2016-07-29,118009.70129999993
2016-07-30,118211.99879999993
2016-07-31,118014.80499999992
2016-08-01,118026.5198999999
2016-08-02,118230.9152999999
2016-08-03,118244.8247999999
2016-08-04,118051.93189999992
2016-08-05,118053.03499999989
2016-08-06,118251.53629999988
2016-08-07,118257.85159999988
2016-08-08,118264.06779999989
2016-08-09,118070.57729999984
2016-08-10,118273.18129999988
2016-08-11,118278.98449999989
2016-08-12,118290.50259999988
2016-08-13,118299.31679999988
2016-08-14,118307.52899999992
2016-08-15,118111.43749999988
2016-08-16,118114.44229999992
2016-08-17,118121.0526999999
2016-08-18,118131.16179999989
2016-08-19,118140.3801999999
2016-08-20,118144.1807999999
2016-08-21,118185.6700999999
2016-08-22,118194.58299999993
2016-08-23,118216.59099999993
2016-08-24,118246.89529999992
2016-08-25,118263.60179999992
2016-08-26,118270.1094999999
2016-08-27,118469.6097999999
2016-08-28,118279.9170999999
2016-08-29,118284.2189999999
2016-08-30,118295.7236999999
2016-08-31,118497.8287999999
2016-09-01,118502.23279999988
2016-09-02,118506.2385999999
2016-09-03,118314.9518999999
2016-09-04,118318.1578999999
2016-09-05,118339.05959999992
2016-09-06,118342.26859999992
2016-09-07,118563.55169999992
2016-09-08,118578.45699999994
2016-09-09,118395.47959999992
2016-09-10,118402.27859999995
2016-09-11,118605.18349999993
2016-09-12,118607.29019999992
2016-09-13,118618.20069999994
2016-09-14,118633.72199999992
2016-09-15,118440.92739999993
2016-09-16,118643.52459999992
2016-09-17,118646.82909999992
2016-09-18,118389.74819999993
2016-09-19,118370.40309999992
2016-09-20,118643.2306999999
2016-09-21,118505.02879999993
2016-09-22,118487.43199999993
2016-09-23,118630.14879999994
2016-09-24,118635.8306
2016-09-25,118582.19789999994
2016-09-26,118654.28379999998
2016-09-27,118751.33599999994
2016-09-28,118745.32119999998
2016-09-29,118880.60029999995
2016-09-30,118894.87149999994
2016-10-01,118938.64169999998
2016-10-02,118940.36919999994
2016-10-03,119000.18849999995
2016-10-04,119851.0565
2016-10-05,120471.35179999995
2016-10-06,120949.1118
2016-10-07,121388.4749
2016-10-08,121445.8689
2016-10-09,121532.77719999994
2016-10-10,121532.26449999992
2016-10-11,121676.10799999998
2016-10-12,121732.05229999998
2016-10-13,121985.03859999994
2016-10-14,121958.19069999995
2016-10-15,121728.31629999998
2016-10-16,121700.71469999998
2016-10-17,121927.1217
2016-10-18,122049.75170000002
2016-10-19,123282.76750000002
2016-10-20,123948.1442
2016-10-21,128760.57430000002
2016-10-22,128809.25450000002
2016-10-23,128981.74060000002
2016-10-24,128981.74060000002
2016-10-25,129049.96510000002
2016-10-26,129226.66800000006
2016-10-27,129466.28080000005
2016-10-28,129405.4601
2016-10-29,131208.47400000002
2016-10-30,131395.9644
2016-10-31,131505.63069999998
2016-11-01,131940.94669999994
2016-11-02,133860.3234999999
2016-11-03,135616.3047999999
2016-11-04,139131.05479999993
2016-11-05,139350.39229999992
2016-11-06,139349.49859999993
2016-11-07,139347.04979999995
2016-11-08,139749.36269999994
2016-11-09,139749.36269999994
2016-11-10,139920.89229999995
2016-11-11,140109.51249999998
2016-11-12,140109.51249999998
2016-11-13,141461.64519999994
2016-11-14,141461.64519999994
2016-11-15,143967.42849999998
2016-11-16,144392.94519999993
2016-11-17,144685.82059999995
2016-11-18,144685.82059999995
2016-11-19,144807.82729999995
2016-11-20,144807.82729999995
2016-11-21,144807.82729999995
2016-11-22,144807.82729999995
2016-11-23,144890.65449999995
2016-11-24,147320.39979999996
2016-11-25,147110.21719999998
2016-11-26,147273.394
2016-11-27,147128.1338
2016-11-28,147116.2991
2016-11-29,164936.0864
2016-11-30,167921.1704
2016-12-01,167874.43409999998
2016-12-02,167947.5372
2016-12-03,167998.7661
2016-12-04,168424.47479999994
2016-12-05,168411.20299999998
2016-12-06,168454.82079999993
2016-12-07,168532.59049999993
2016-12-08,168509.10619999995
2016-12-09,168512.70069999993
2016-12-10,168490.6766999999
2016-12-11,168520.14529999992
2016-12-12,168509.32159999988
2016-12-13,168580.67289999983
2016-12-14,168655.45559999987
2016-12-15,173373.0979999999
2016-12-16,173613.82749999998
2016-12-17,173393.863
2016-12-18,173395.52150000006
2016-12-19,173341.77410000007
2016-12-20,173371.00900000005
2016-12-21,173383.40970000005
2016-12-22,173376.72680000006
2016-12-23,175908.1032
2016-12-24,175925.19880000004
2016-12-25,175958.94109999997
2016-12-26,175959.52899999995
2016-12-27,176220.16809999995
2016-12-28,176059.52519999997
2016-12-29,176129.30169999995
2016-12-30,176176.55
2016-12-31,176175.71169999996
2017-01-01,176173.12059999997
2017-01-02,176386.8972
2017-01-03,176575.53580000004
2017-01-04,176507.27350000013
2017-01-05,179017.75330000013
2017-01-06,179061.3496000002
2017-01-07,179254.28330000024
2017-01-08,179239.42250000025
2017-01-09,179054.04620000024
2017-01-10,179077.06700000024
2017-01-11,179148.27180000028
2017-01-12,179272.85500000027
2017-01-13,179434.87330000024
2017-01-14,179436.09620000015
2017-01-15,179422.87510000015
2017-01-16,179109.5506000001
2017-01-17,179257.2487000001
2017-01-18,181341.23930000016
2017-01-19,185031.5447000001
2017-01-20,184859.9975000001
2017-01-21,185014.2737000001
2017-01-22,187531.4074000001
2017-01-23,187718.2138000001
2017-01-24,187549.1027000001
2017-01-25,187952.98680000016
2017-01-26,187978.3075000001
2017-01-27,187976.8604000001
2017-01-28,187956.8295000002
2017-01-29,187941.08150000023
2017-01-30,187907.60600000023
2017-01-31,187795.30690000023
2017-02-01,187963.97100000022
2017-02-02,188135.67200000022
2017-02-03,188204.26920000016
2017-02-04,188174.44120000012
2017-02-05,188163.1968000001
2017-02-06,188005.34130000012
2017-02-07,188285.20490000004
2017-02-08,194142.76380000007
2017-02-09,194297.47980000012
2017-02-10,194128.35260000013
2017-02-11,194248.49110000016
2017-02-12,194260.81080000006
2017-02-13,194304.32130000013
2017-02-14,194469.4268000001
2017-02-15,194466.80390000012
2017-02-16,194447.4864000001
2017-02-17,194309.9416000001
2017-02-18,199323.12030000013
2017-02-19,199482.57180000012
2017-02-20,199448.58470000006
2017-02-21,199455.85610000012
2017-02-22,206838.28390000013
2017-02-23,210008.90090000007
2017-02-24,210067.8126000001
2017-02-25,210075.21920000008
2017-02-26,210128.17440000005
2017-02-27,210042.73090000005
2017-02-28,210358.85600000003
2017-03-01,210170.5419
2017-03-02,210166.79360000003
2017-03-03,210190.31390000004
2017-03-04,210299.5053
2017-03-05,211540.16850000012
2017-03-06,211661.5719
2017-03-07,212051.85410000003
2017-03-08,212262.6055
2017-03-09,212617.9665
2017-03-10,212751.4901
2017-03-11,212935.1527
2017-03-12,213196.10910000012
2017-03-13,213196.10910000012
2017-03-14,213233.57440000013
2017-03-15,213245.5947000001
2017-03-16,213540.83200000005
2017-03-17,213742.61960000006
2017-03-18,213971.26570000008
2017-03-19,213975.4252000002
2017-03-20,214036.09160000016
2017-03-21,213991.51950000017
2017-03-22,213991.65860000023
2017-03-23,213974.77770000024
2017-03-24,214229.3730000002
2017-03-25,214279.4005000002
2017-03-26,214290.61830000012
2017-03-27,214484.6040000001
2017-03-28,214545.93830000013
2017-03-29,214625.41690000013
2017-03-30,215696.6078000001
2017-03-31,215667.22150000016
2017-04-01,215686.39040000012
2017-04-02,215707.8687000002
2017-04-03,215695.23870000022
2017-04-04,215825.35540000032
2017-04-05,223557.2986000004
2017-04-06,223598.5309000003
2017-04-07,223403.09350000028
2017-04-08,223627.76900000023
2017-04-09,223427.97980000032
2017-04-10,223472.86170000024
2017-04-11,223721.58050000027
2017-04-12,223741.86670000028
2017-04-13,223828.25420000032
2017-04-14,227786.10110000023
2017-04-15,227977.6382000004
2017-04-16,227967.09130000032
2017-04-17,227968.93920000034
2017-04-18,227986.6111000004
2017-04-19,228054.3727000004
2017-04-20,228323.1382000004
2017-04-21,228047.3987000004
2017-04-22,228084.5361000004
2017-04-23,228271.1259000004
2017-04-24,228463.4943000004
2017-04-25,230075.5646000004
2017-04-26,231171.1328000003
2017-04-27,231232.1142000003
2017-04-28,231224.91290000032
2017-04-29,232521.20600000038
2017-04-30,232539.1671000003
2017-05-01,232307.56680000032
2017-05-02,232434.32840000035
2017-05-03,232511.4391000004
2017-05-04,233297.0489000004
2017-05-05,234109.50790000035
2017-05-06,234099.3037000004
2017-05-07,234782.41000000038
2017-05-08,234805.7245000004
2017-05-09,235086.6633000004
2017-05-10,235003.0131000004
2017-05-11,235267.2531000005
2017-05-12,236236.1313000005
2017-05-13,236269.7512000005
2017-05-14,236271.0761000005
2017-05-15,236733.3477000005
2017-05-16,236786.3336000005
2017-05-17,236996.3885000005
2017-05-18,237414.40250000052
2017-05-19,237978.5892000005
2017-05-20,240289.0761000006
2017-05-21,240247.4082000006
2017-05-22,240290.3905000007
2017-05-23,240476.57960000055
2017-05-24,240763.71800000052
2017-05-25,240901.73710000055
2017-05-26,240943.3678000007
2017-05-27,241214.4901000007
2017-05-28,241302.6672000007
2017-05-29,241295.4194000007
2017-05-30,241994.68860000075
2017-05-31,242006.00870000073
2017-06-01,242364.0652000007
2017-06-02,242188.2526000007
2017-06-03,242198.83690000066
2017-06-04,242372.7089000007
2017-06-05,242388.93920000066
2017-06-06,242392.7565000006
2017-06-07,242468.4485000007
2017-06-08,242743.50330000065
2017-06-09,243836.6460000007
2017-06-10,243877.2390000007
2017-06-11,243969.5820000007
2017-06-12,243944.3727000007
2017-06-13,244031.8825000007
2017-06-14,244011.4153000007
2017-06-15,244043.6305000007
2017-06-16,244107.8151000007
2017-06-17,244089.3438000007
2017-06-18,244161.7973000007
2017-06-19,244236.53750000073
2017-06-20,244207.7323000007
2017-06-21,244322.7440000007
2017-06-22,244372.9608000007
2017-06-23,244449.09420000066
2017-06-24,244486.20940000066
2017-06-25,244636.42790000065
2017-06-26,244603.63350000055
2017-06-27,244893.56910000066
2017-06-28,245125.69580000074
2017-06-29,245181.06950000077
2017-06-30,245201.3365000008
2017-07-01,245976.3389000008
2017-07-02,246051.3537000008
2017-07-03,246244.55080000078
2017-07-04,246381.34310000078
2017-07-05,246281.09710000077
2017-07-06,247938.27620000075
2017-07-07,247940.67600000073
2017-07-08,247952.7837000008
2017-07-09,247971.1406000007
2017-07-10,247913.7883000007
2017-07-11,247963.96610000066
2017-07-12,249348.53410000054
2017-07-13,249364.4790000007
2017-07-14,249303.45540000073
2017-07-15,249181.76390000078
2017-07-16,249247.3114000008
2017-07-17,249500.81110000078
2017-07-18,249600.60460000078
2017-07-19,249830.0391000009
2017-07-20,249989.6592000009
2017-07-21,250036.6829000009
2017-07-22,249988.7810000009
2017-07-23,249926.9766000009
2017-07-24,250893.1958000009
2017-07-25,251157.38230000078
2017-07-26,251298.1238000008
2017-07-27,274560.8830000008
2017-07-28,275250.8494000009
2017-07-29,275306.1545000009
2017-07-30,275289.5007000009
2017-07-31,275269.37370000087
2017-08-01,275853.65430000075
2017-08-02,277598.73350000073
2017-08-03,277629.4403000007
2017-08-04,278549.9162000007
2017-08-05,278973.0702000006
2017-08-06,279871.4460000005
2017-08-07,280270.7818000005
2017-08-08,280270.7818000005
2017-08-09,280511.1132000005
2017-08-10,281660.3044000005
2017-08-11,282062.17550000054
2017-08-12,282164.4834000006
2017-08-13,285365.1976000006
2017-08-14,285355.6432000006
2017-08-15,285392.71900000056
2017-08-16,285955.5729000007
2017-08-17,286055.1128000007
2017-08-18,286558.61960000073
2017-08-19,286853.94180000084
2017-08-20,287503.7582000009
2017-08-21,287541.11640000076
2017-08-22,287546.3442000008
2017-08-23,287813.77200000087
2017-08-24,290341.95670000085
2017-08-25,291331.2418000008
2017-08-26,291361.42040000076
2017-08-27,291361.42040000076
2017-08-28,291389.2278000008
2017-08-29,291389.2278000008
2017-08-30,291389.2278000008
2017-08-31,291394.1347000008
2017-09-01,291629.6121000007
2017-09-02,291682.5999000008
2017-09-03,291645.4617000007
2017-09-04,292474.97810000076
2017-09-05,292482.87020000076
2017-09-06,292751.05130000075
2017-09-07,292753.7264000008
2017-09-08,292730.5561000008
2017-09-09,292774.4238000008
2017-09-10,292840.59830000077
2017-09-11,292873.05510000075
2017-09-12,293050.51210000075
2017-09-13,292852.42240000056
2017-09-14,292937.3463000005
2017-09-15,300301.2100000007
2017-09-16,303622.8808000008
2017-09-17,303695.47490000096
2017-09-18,303887.1981000009
2017-09-19,303898.9487000009
2017-09-20,304037.8825000009
2017-09-21,304855.0309000009
2017-09-22,304662.4244000009
2017-09-23,304711.033300001
2017-09-24,304921.8194000011
2017-09-25,304724.9554000011
2017-09-26,304769.9910000012
2017-09-27,304867.5708000012
2017-09-28,305266.29010000126
2017-09-29,305340.03820000123
2017-09-30,305613.96730000136
2017-10-01,305485.17550000123
2017-10-02,305516.02880000114
2017-10-03,305686.7420000011
2017-10-04,305975.9693000012
2017-10-05,306366.74970000115
2017-10-06,306238.84640000114
2017-10-07,306265.2552000011
2017-10-08,306562.4807000011
2017-10-09,306339.16390000115
2017-10-10,306626.74710000114
2017-10-11,306730.4934000011
2017-10-12,306745.99550000107
2017-10-13,306927.63010000123
2017-10-14,306904.5490000012
2017-10-15,306937.9694000013
2017-10-16,306996.4608000012
2017-10-17,307162.8697000012
2017-10-18,307107.9895000012
2017-10-19,307118.915800001
2017-10-20,307233.34560000105
2017-10-21,308171.1482000012
2017-10-22,308190.2082000012
2017-10-23,309739.79080000124
2017-10-24,309913.8693000013
2017-10-25,309713.11550000124
2017-10-26,309828.4069000012
2017-10-27,309843.94570000115
2017-10-28,309976.31830000103
2017-10-29,310550.5581000011
2017-10-30,310573.44160000107
2017-10-31,310622.57650000113
2017-11-01,310665.5282000012
2017-11-02,311240.67240000115
2017-11-03,311332.46420000127
2017-11-04,311303.3640000013
2017-11-05,313870.6056000013
2017-11-06,315123.6286000013
2017-11-07,315497.9637000013
2017-11-08,315513.7545000012
2017-11-09,315598.3027000012
2017-11-10,315533.296100001
2017-11-11,315573.40510000114
2017-11-12,315589.7358000011
2017-11-13,320362.9011000009
2017-11-14,321923.5712000009
2017-11-15,321907.8503000009
2017-11-16,322016.7434000009
2017-11-17,321889.42700000096
2017-11-18,322091.9903000009
2017-11-19,322426.660500001
2017-11-20,322226.32410000096
2017-11-21,322233.68820000096
2017-11-22,322282.09750000085
2017-11-23,322468.83160000097
2017-11-24,322311.9400000011
2017-11-25,322421.43100000115
2017-11-26,322420.1468000012
2017-11-27,324095.0353000012
2017-11-28,324123.3766000012
2017-11-29,324101.01270000136
2017-11-30,324320.3500000013
2017-12-01,324297.8230000013
2017-12-02,324397.42700000125
2017-12-03,329717.3197000014
2017-12-04,329598.4367000014
2017-12-05,329950.6655000013
2017-12-06,330103.21440000145
2017-12-07,330069.4655000013
2017-12-08,330065.31820000126
2017-12-09,330952.8840000013
2017-12-10,330941.1106000013
2017-12-11,330999.11110000144
2017-12-12,330793.7062000014
2017-12-13,330757.90340000164
2017-12-14,330972.14300000184
2017-12-15,330959.57020000194
2017-12-16,330770.2731000019
2017-12-17,330973.3014000019
2017-12-18,331412.2483000019
2017-12-19,331441.64000000193
2017-12-20,331442.72830000194
2017-12-21,331618.27970000193
2017-12-22,331649.7418000021
2017-12-23,331815.0087000019
2017-12-24,331788.30830000195
2017-12-25,331606.16720000183
2017-12-26,331593.91710000177
2017-12-27,331587.65930000175
2017-12-28,331779.4840000016
2017-12-29,331577.6733000016
2017-12-30,331571.8352000017
2017-12-31,331563.51350000175
2018-01-01,331764.8720000017
2018-01-02,331795.4534000016
2018-01-03,331795.4534000016
2018-01-04,331795.4534000016
2018-01-05,331795.4534000016
2018-01-06,331789.5879000016
2018-01-07,331842.15980000165
2018-01-08,331890.1648000017
2018-01-09,331898.3451000017
2018-01-10,331913.7547000016
2018-01-11,331946.3985000018
2018-01-12,331698.11200000177
2018-01-13,331897.36890000186
2018-01-14,331877.9079000018
2018-01-15,331724.91760000173
2018-01-16,331991.6786000016
2018-01-17,332156.4619000016
2018-01-18,332156.4619000016
2018-01-19,332156.4619000016
2018-01-20,332146.3854000017
2018-01-21,332181.7698000016
2018-01-22,332263.7657000016
2018-01-23,332569.82280000154
2018-01-24,332521.53490000154
2018-01-25,332587.6967000014
2018-01-26,332623.5810000014
2018-01-27,332573.5342000014
2018-01-28,332631.91220000136
2018-01-29,332699.3711000014
2018-01-30,332766.0404000012
2018-01-31,332815.8481000012
2018-02-01,332768.2855000012
2018-02-02,332951.5908000012
2018-02-03,332960.1636000012
2018-02-04,332950.3460000013
2018-02-05,332995.30660000123
2018-02-06,333240.7416000013
2018-02-07,333374.1731000013
2018-02-08,333369.00090000127
2018-02-09,333164.38420000137
2018-02-10,333348.01840000146
2018-02-11,333120.8484000016
2018-02-12,333362.2031000015
2018-02-13,333442.75630000146
2018-02-14,333412.20380000136
2018-02-15,333440.0195000014
2018-02-16,333451.9363000014
2018-02-17,339737.9720000013
2018-02-18,339755.9245000013
2018-02-19,339588.78470000124
2018-02-20,339598.20280000125
2018-02-21,339597.05980000127
2018-02-22,340263.96890000143
2018-02-23,340042.33400000125
2018-02-24,340590.48720000114
2018-02-25,340610.7376000012
2018-02-26,340620.35760000104
2018-02-27,340601.5423000011
2018-02-28,340609.17490000103
2018-03-01,340628.4550000009
2018-03-02,340864.81690000085
2018-03-03,340886.4385000008
2018-03-04,340906.88520000083
2018-03-05,340904.5400000008
2018-03-06,341052.70470000064
2018-03-07,341048.78440000064
2018-03-08,341049.12990000064
2018-03-09,341813.9085000008
2018-03-10,341864.98600000056
2018-03-11,343178.9237000007
2018-03-12,343271.8699000006
2018-03-13,343298.78990000044
2018-03-14,343448.4845000003
2018-03-15,343512.92490000033
2018-03-16,343546.8402000004
2018-03-17,343688.4689000004
2018-03-18,343718.61530000035
2018-03-19,343565.11660000024
2018-03-20,343593.80250000017
2018-03-21,343751.9414000001
2018-03-22,344800.9555000001
2018-03-23,346128.20950000023
2018-03-24,347403.5409000002
2018-03-25,347418.74500000017
2018-03-26,347683.8676000001
2018-03-27,347659.23220000014
2018-03-28,347474.1657000001
2018-03-29,347474.42200000014
2018-03-30,347518.91390000016
2018-03-31,347518.91390000016
2018-04-01,347521.8966000001
2018-04-02,347508.86200000014
2018-04-03,347491.5611000001
2018-04-04,347793.43820000003
2018-04-05,348336.1681
2018-04-06,348216.63760000013
2018-04-07,348203.5246000001
2018-04-08,348438.8407000001
2018-04-09,348336.95099999994
2018-04-10,348347.77099999995
2018-04-11,348490.60239999986
2018-04-12,348334.44199999986
2018-04-13,348541.8114999998
2018-04-14,348521.5895999997
2018-04-15,348772.2886999996
2018-04-16,348731.6975999996
2018-04-17,348782.9031999996
2018-04-18,348599.5290999997
2018-04-19,348636.90539999964
2018-04-20,348628.9241999996
2018-04-21,348634.99859999964
2018-04-22,348705.1151999996
2018-04-23,348807.4082999993
2018-04-24,348879.0836999993
2018-04-25,349247.7381999993
2018-04-26,349568.29579999944
2018-04-27,349401.7967999995
2018-04-28,350342.12139999954
2018-04-29,350802.8074999996
2018-04-30,350918.8939999996
2018-05-01,351058.74849999964
2018-05-02,351129.2833999996
2018-05-03,352171.7951999997
2018-05-04,352538.7829999997
2018-05-05,353223.5006999996
2018-05-06,353491.4335999997
2018-05-07,353234.92039999977
2018-05-08,353492.3187999998
2018-05-09,353441.35589999985
2018-05-10,355155.76759999985
2018-05-11,355011.2618999999
2018-05-12,355297.5756
2018-05-13,355563.2772
2018-05-14,355599.0410999999
2018-05-15,355312.9737999999
2018-05-16,355323.76839999994
2018-05-17,355287.31919999985
2018-05-18,355563.10659999977
2018-05-19,355732.9822999999
2018-05-20,355681.32349999994
2018-05-21,355701.4504
2018-05-22,360166.8677
2018-05-23,360172.2843
2018-05-24,360385.8071999999
2018-05-25,360235.33619999985
2018-05-26,360253.24899999984
2018-05-27,360390.34929999977
2018-05-28,360385.09299999976
2018-05-29,360384.7843999998
2018-05-30,360405.1226999997
2018-05-31,360402.75199999975
2018-06-01,360882.50529999967
2018-06-02,360939.5636999997
2018-06-03,361156.4647999996
2018-06-04,360965.2776999996
2018-06-05,361206.50999999954
2018-06-06,365441.53809999954
2018-06-07,365668.5700999996
2018-06-08,365662.4473999996
2018-06-09,365665.1001999997
2018-06-10,365664.3256999995
2018-06-11,365710.1570999996
2018-06-12,365777.9526999996
2018-06-13,365650.0827999999
2018-06-14,365854.7962999999
2018-06-15,365662.0358
2018-06-16,365940.46090000006
2018-06-17,365944.1364000001
2018-06-18,365977.6231
2018-06-19,365965.0
2018-06-20,365705.69870000007
2018-06-21,365932.25030000025
2018-06-22,365708.8586000002
2018-06-23,365920.40220000007
2018-06-24,365899.0840000002
2018-06-25,365891.34250000026
2018-06-26,365952.4759000003
2018-06-27,365732.20400000026
2018-06-28,366026.85320000025
2018-06-29,365847.9181000002
2018-06-30,366228.39380000025
2018-07-01,366045.5003000001
2018-07-02,366017.6490000002
2018-07-03,366223.3763000003
2018-07-04,366019.7353000004
2018-07-05,366023.79540000047
2018-07-06,365960.6302000005
2018-07-07,366182.6238000007
2018-07-08,366396.2386000008
2018-07-09,366388.8718000007
2018-07-10,366158.9573000007
2018-07-11,366158.3207000006
2018-07-12,366345.9392000006
2018-07-13,366172.0605000007
2018-07-14,366145.5222000007
2018-07-15,366134.1858000006
2018-07-16,366149.4733000007
2018-07-17,366340.00620000064
2018-07-18,366163.3409000007
2018-07-19,366353.8502000007
2018-07-20,366232.9358000006
2018-07-21,366172.3558000007
2018-07-22,366184.2897000006
2018-07-23,366210.92160000064
2018-07-24,366402.9648000006
2018-07-25,366535.5863000007
2018-07-26,366850.2984000006
2018-07-27,366777.3657000007
2018-07-28,366702.2920000006
2018-07-29,367887.21170000057
2018-07-30,370819.90630000056
2018-07-31,370899.5676000007
2018-08-01,370883.03870000073
2018-08-02,371461.95840000076
2018-08-03,371455.0041000006
2018-08-04,371464.46670000063
2018-08-05,371483.4025000005
2018-08-06,371659.9646000005
2018-08-07,371690.8937000006
2018-08-08,371637.3568000007
2018-08-09,371913.2641000007
2018-08-10,371987.1173000008
2018-08-11,372075.6572000007
2018-08-12,372011.23770000064
2018-08-13,371784.33750000055
2018-08-14,372828.14290000044
2018-08-15,373136.2675000005
2018-08-16,375306.3263000005
2018-08-17,375342.73500000045
2018-08-18,375597.87700000044
2018-08-19,380003.2139000005
2018-08-20,380010.2772000005
2018-08-21,380279.37980000046
2018-08-22,380294.6560000005
2018-08-23,380466.03310000064
2018-08-24,380588.2931000007
